BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,TEMP_CORD
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4735,45,,A5,"3328 WILSON AVENUE, NYC, BRONX",,10469.0,1.0,0.0,1.0,1900.0,1254.0,1930.0,1,A5,525000,2023-11-09,"40.874287,-73.849729"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4738,51,,A5,"3336 FENTON AVENUE, NYC, BRONX",,10469.0,1.0,0.0,1.0,2208.0,1476.0,1940.0,1,A5,10,2023-06-24,"40.875242,-73.8472522"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4740,40,,A5,"3224 FISH AVENUE, NYC, BRONX",,10469.0,1.0,0.0,1.0,2500.0,1736.0,1935.0,1,A5,579380,2022-12-23,"40.8728601,-73.8479589"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4742,34,,A5,"3214 FENTON AVENUE, NYC, BRONX",,10469.0,1.0,0.0,1.0,2050.0,1280.0,1920.0,1,A5,0,2023-11-10,"40.873003,-73.8460407"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4742,50,,A5,"3246 FENTON AVENUE, NYC, BRONX",,10469.0,1.0,0.0,1.0,2050.0,1340.0,1920.0,1,A5,475000,2023-04-10,"40.8738821,-73.846492"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4742,51,,A5,"3248 FENTON AVENUE, NYC, BRONX",,10469.0,1.0,0.0,1.0,2050.0,1320.0,1920.0,1,A5,0,2023-01-06,"40.8739334,-73.84654139999999"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4743,24,,A5,"3329 EASTCHESTER ROAD, NYC, BRONX",,10469.0,1.0,0.0,1.0,1800.0,1420.0,1950.0,1,A5,0,2023-04-25,"40.8754059,-73.8458153"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4743,29,,A5,"3309 EASTCHESTER ROAD, NYC, BRONX",,10469.0,1.0,0.0,1.0,1800.0,1782.0,1950.0,1,A5,648000,2023-07-05,"40.8749468,-73.8455425"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4743,121,,A5,"3339 EASTCHESTER ROAD, NYC, BRONX",,10469.0,1.0,0.0,1.0,1800.0,1620.0,1950.0,1,A5,489999,2023-08-03,"40.8756501,-73.84590720000001"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4744,43,,A5,"3324 EASTCHESTER ROAD, NYC, BRONX",,10469.0,1.0,0.0,1.0,2300.0,1360.0,1960.0,1,A5,365000,2023-02-22,"40.8753584,-73.8451341"
