BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,TEMP_CORD
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6360,56,,A5,"30 BAY 10TH STREET, NYC, BROOKLYN",,11228.0,1.0,0.0,1.0,1547.0,1428.0,1930.0,1,A5,0,2023-07-31,"40.610447,-74.009666"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6360,68,,A5,"58 BAY 10TH STREET, NYC, BROOKLYN",,11228.0,1.0,0.0,1.0,1547.0,1428.0,1930.0,1,A5,925000,2023-08-03,"40.609961,-74.01016"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6362,23,,A9,"43 BAY 11TH STREET, NYC, BROOKLYN",,11228.0,1.0,0.0,1.0,2280.0,1052.0,1901.0,1,A9,825000,2023-03-31,"40.6095767,-74.0088274"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6367,42,,S1,"1730 86TH STREET, NYC, BROOKLYN",,11214.0,1.0,1.0,2.0,1342.0,1920.0,1926.0,1,S1,1505000,2023-04-21,"40.6078553,-74.0040511"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6367,43,,S1,"1732 86TH STREET, NYC, BROOKLYN",,11214.0,1.0,1.0,2.0,1342.0,1920.0,1926.0,1,S1,1650000,2023-09-08,"40.6078295,-74.0040052"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6392,26,,A2,"121 BAY 7TH STREET, NYC, BROOKLYN",,11228.0,1.0,0.0,1.0,1933.0,1320.0,1940.0,1,A2,950000,2023-11-01,"40.6097468,-74.01336549999999"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6401,10,,S1,"1725 BATH AVENUE, NYC, BROOKLYN",,11214.0,1.0,1.0,2.0,1160.0,2320.0,1920.0,1,S1,990000,2023-10-31,"40.6048559,-74.00739279999999"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6408,19,,A2,"111 BAY 23RD STREET, NYC, BROOKLYN",,11214.0,1.0,0.0,1.0,3458.0,1184.0,1899.0,1,A2,0,2023-04-26,"40.6026977,-74.0010345"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6409,35,,A9,"94 BAY 25TH STREET, NYC, BROOKLYN",,11214.0,1.0,0.0,1.0,1440.0,1281.0,1915.0,1,A9,0,2023-11-13,"40.6023106,-73.9997448"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6409,38,,A9,"102 BAY 25TH STREET, NYC, BROOKLYN",,11214.0,1.0,0.0,1.0,1740.0,1382.0,1915.0,1,A9,680000,2023-08-09,"40.6021996,-73.9998409"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6410,21,,A1,"123 BAY 25TH STREET, NYC, BROOKLYN",,11214.0,1.0,0.0,1.0,2900.0,1776.0,1920.0,1,A1,0,2023-04-13,"40.6015498,-73.9998786"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6412,6,,S1,"2113 BATH AVENUE, NYC, BROOKLYN",,11214.0,1.0,1.0,2.0,901.0,1462.0,1930.0,1,S1,765000,2023-05-12,"40.59989179999999,-73.99900989999999"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6431,9,,A5,"1633 CROPSEY AVENUE, NYC, BROOKLYN",,11214.0,1.0,0.0,1.0,1536.0,1562.0,1930.0,1,A5,900000,2023-07-17,"40.604802,-74.0111112"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6431,38,,S1,"1628 BATH AVENUE, NYC, BROOKLYN",,11214.0,1.0,1.0,2.0,1305.0,2610.0,1910.0,1,S1,999000,2023-05-25,"40.6060038,-74.0099656"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6431,39,,S1,"1628B BATH AVENUE, NYC, BROOKLYN",,11214.0,1.0,1.0,2.0,986.0,1972.0,1910.0,1,S1,820000,2023-09-22,"40.6059342,-74.00988319999999"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6431,57,,A5,"202 BAY 14TH STREET, NYC, BROOKLYN",,11214.0,1.0,0.0,1.0,2015.0,1458.0,1910.0,1,A5,900000,2023-06-06,"40.6051621,-74.0101013"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6442,36,,S0,"2024 BATH AVENUE, NYC, BROOKLYN",,11214.0,1.0,2.0,3.0,1200.0,2160.0,1925.0,1,S0,1200000,2023-04-17,"40.6009486,-74.00105239999999"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6444,8,,A5,"217 BAY 26TH STREET, NYC, BROOKLYN",,11214.0,1.0,0.0,1.0,1740.0,1674.0,1955.0,1,A5,620000,2023-04-27,"40.5992424,-74.0011607"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6460,103,,A5,"283 BAY 10TH STREET, NYC, BROOKLYN",,11228.0,1.0,0.0,1.0,1740.0,1629.0,1955.0,1,A5,0,2023-09-20,"40.6052078,-74.0144419"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6460,217,,A5,"8876 16TH AVENUE, NYC, BROOKLYN",,11214.0,1.0,0.0,1.0,1760.0,992.0,1950.0,1,A5,800000,2023-08-30,"40.6046295,-74.0132426"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461,123,,A5,"296 BAY 14TH STREET, NYC, BROOKLYN",,11214.0,1.0,0.0,1.0,1943.0,992.0,1950.0,1,A5,800000,2023-10-13,"40.6032326,-74.0120523"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461,124,,A5,"298 BAY 14TH STREET, NYC, BROOKLYN",,11214.0,1.0,0.0,1.0,1555.0,992.0,1950.0,1,A5,650000,2023-08-04,"40.6032198,-74.0120982"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461,199,,A5,"8893 16TH AVENUE, NYC, BROOKLYN",,11214.0,1.0,0.0,1.0,2355.0,1240.0,1940.0,1,A5,1190000,2023-09-08,"40.6040189,-74.0131536"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461,233,,A5,"250 BAY 13TH STREET, NYC, BROOKLYN",,11214.0,1.0,0.0,1.0,1648.0,928.0,1945.0,1,A5,0,2023-02-14,"40.6045901,-74.0119375"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6463,78,,A5,"8896 18TH AVENUE, NYC, BROOKLYN",,11214.0,1.0,0.0,1.0,1372.0,992.0,1950.0,1,A5,0,2023-06-09,"40.601505,-74.008995"
BROOKLYN,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6466,83,,A5,"244 BAY 23RD STREET, NYC, BROOKLYN",,11214.0,1.0,0.0,1.0,6157.0,1320.0,1945.0,1,A5,0,2023-09-21,"40.6002781,-74.0043748"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6357,13,,B1,"8649 14TH AVENUE, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2320.0,2160.0,1930.0,1,B1,1340000,2022-12-21,"40.6116574,-74.0125917"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6358,18,,B1,"35 BAY 7TH STREET, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2320.0,2160.0,1930.0,1,B1,0,2022-12-16,"40.6114677,-74.0115932"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6358,44,,B1,"32 BAY 8TH STREET, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2320.0,2160.0,1930.0,1,B1,0,2023-07-18,"40.6113607,-74.0111112"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6358,46,,B1,"38 BAY 8TH STREET, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2320.0,2160.0,1930.0,1,B1,1450000,2023-01-03,"40.6111981,-74.0112604"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6358,57,,B1,"70 BAY 8TH STREET, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2320.0,2160.0,1930.0,1,B1,0,2023-03-27,"40.6106183,-74.01181129999999"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6359,22,,B1,"35 BAY 8TH STREET, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2320.0,2160.0,1930.0,1,B1,1538000,2023-07-19,"40.61102349999999,-74.0108472"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6359,30,,B1,"11 BAY 8TH STREET, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,1948.0,2160.0,1930.0,1,B1,1520000,2023-07-11,"40.6114594,-74.01037819999999"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6359,53,,B1,"8636 15TH AVENUE, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2320.0,2160.0,1930.0,1,B1,0,2023-01-06,"40.61081,-74.01053840000002"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6359,55,,B1,"8642 15TH AVENUE, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2320.0,2160.0,1930.0,1,B1,1250000,2023-01-05,"40.6107121,-74.0106292"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6360,6,,B1,"1509 BENSON AVE, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2142.0,1920.0,1945.0,1,B1,0,2023-03-07,"40.60969010000001,-74.01078989999999"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6360,17,,B3,"8657 15TH AVENUE, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,1547.0,1428.0,1930.0,1,B3,950000,2023-01-27,"40.6101702,-74.0104915"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6360,61,,B3,"44 BAY 10TH STREET, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,1547.0,1428.0,1930.0,1,B3,0,2023-03-16,"40.6101918,-74.0099121"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6360,72,,B3,"66 BAY 10TH STREET, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,1547.0,1428.0,1930.0,1,B3,0,2023-02-10,"40.6098121,-74.0102849"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6363,34,,B3,"8617 16TH AVE, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,2058.0,1492.0,1930.0,1,B3,999000,2023-11-22,"40.6095851,-74.00759409999999"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6363,55,,B3,"28 BAY 13TH STREET, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,2167.0,2592.0,1920.0,1,B3,1720000,2023-08-25,"40.6091541,-74.007278"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6364,54,,B2,"24 BAY 14TH STREET, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,2753.0,1606.0,1930.0,1,B2,1268000,2023-04-28,"40.6086759,-74.0063598"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6364,65,,B1,"52 BAY 14TH STREET, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,2167.0,3072.0,1901.0,1,B1,0,2023-05-15,"40.6081992,-74.0069565"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6365,24,,B9,"37 BAY 14TH STREET, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,2763.0,1600.0,1955.0,1,B9,0,2023-03-21,"40.6082131,-74.00630249999999"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6369,43,,S2,"8607 18TH AVENUE, NYC, BROOKLYN",,11214.0,2.0,1.0,3.0,1850.0,3480.0,1908.0,1,S2,0,2023-01-12,"40.6069064,-74.00275770000002"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6369,43,,S2,"8607 18TH AVENUE, NYC, BROOKLYN",,11214.0,2.0,1.0,3.0,1850.0,3480.0,1908.0,1,S2,0,2023-02-18,"40.6069064,-74.00275770000002"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6369,67,,B1,"40 BAY 19TH STREET, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,1890.0,2132.0,1930.0,1,B1,1150800,2023-03-13,"40.6061074,-74.00290559999999"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6369,89,,B3,"98 BAY 19TH STREET, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,1280.0,1200.0,1920.0,1,B3,0,2023-08-09,"40.6050954,-74.0039271"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6369,90,,B1,"100 BAY 19TH STREET, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,1260.0,600.0,1920.0,1,B1,0,2023-01-30,"40.6050437,-74.0039728"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6369,91,,B3,"102 BAY 19TH STREET, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,1307.0,1260.0,1935.0,1,B3,0,2023-08-02,"40.6050034,-74.0040303"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6374,13,,B9,"87 BAY 23RD STREET, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,5551.0,2652.0,1955.0,1,B9,1825000,2023-04-20,"40.6032316,-74.00050019999999"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6374,66,,S2,"8640 20TH AVENUE, NYC, BROOKLYN",,11214.0,2.0,1.0,3.0,2272.0,2820.0,1920.0,1,S2,1500000,2023-06-01,"40.6040756,-73.9991522"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6375,61,,B3,"60 BAY 25TH STREET, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,5800.0,2894.0,1920.0,1,B3,1999999,2023-10-27,"40.60314169999999,-73.9989112"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6376,6,,B2,"79 BAY 25TH STREET, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,5800.0,3203.0,1925.0,1,B2,2060000,2023-01-17,"40.6024839,-73.9989112"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6378,69,,B3,"64 BAY 28TH STREET, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,4833.0,2268.0,1899.0,1,B3,1800000,2023-09-26,"40.6017138,-73.9967534"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6391,23,,B9,"8729 14TH AVENUE, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2513.0,1794.0,1950.0,1,B9,1300000,2023-08-14,"40.6100009,-74.0141871"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6392,19,,B3,"137 BAY 7TH STREET, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,1772.0,1980.0,1945.0,1,B3,1170000,2023-10-05,"40.6094398,-74.01365009999999"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6392,52,,B1,"108 BAY 8TH STREET, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2248.0,2970.0,1930.0,1,B1,1250000,2023-10-03,"40.6098032,-74.01278719999999"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6393,29,,B1,"115 BAY 8TH STREET, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2296.0,2160.0,1940.0,1,B1,1420000,2023-02-01,"40.609397,-74.0124359"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6393,30,,B1,"111 BAY 8TH STREET, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2296.0,2160.0,1940.0,1,B1,1420000,2023-08-30,"40.6094946,-74.0124491"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6393,56,,B1,"8724 15TH AVENUE, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2296.0,2160.0,1940.0,1,B1,0,2023-10-17,"40.609077,-74.0122875"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6393,68,,B3,"8744 15TH AVENUE, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,1933.0,1480.0,1920.0,1,B3,888000,2023-04-06,"40.6087217,-74.012695"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6393,70,,B3,"8748 15TH AVENUE, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,1933.0,1480.0,1920.0,1,B3,1162500,2023-06-16,"40.60863140000001,-74.01278429999999"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6394,10,,B3,"1503 BATH AVENUE, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,1717.0,1398.0,1920.0,1,B3,890000,2023-10-30,"40.6080832,-74.012695"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6394,24,,B1,"8725 15 AVE, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2417.0,2160.0,1940.0,1,B1,1330000,2023-02-28,"40.608787,-74.01199489999999"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6394,34,,B1,"8697 15TH AVENUE, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2336.0,2160.0,1940.0,1,B1,0,2023-06-08,"40.6092894,-74.011444"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6395,14,,B3,"149 BAY 10TH STREET, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,1933.0,2298.0,1925.0,1,B3,1130000,2023-09-13,"40.6079289,-74.0116736"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6395,19,,B3,"139 BAY 10TH STREET, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2368.0,1476.0,1925.0,1,B3,0,2023-05-18,"40.6080899,-74.011444"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6395,19,,B3,"139 BAY 10TH STREET, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2368.0,1476.0,1925.0,1,B3,1350000,2023-07-12,"40.6080899,-74.011444"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6395,26,,B9,"121 BAY 10TH STREET, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,1933.0,2772.0,1935.0,1,B9,0,2023-04-13,"40.6084314,-74.01112270000002"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6396,34,,B3,"103 BAY 11TH STREET, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,1920.0,1484.0,1955.0,1,B3,0,2023-06-28,"40.6082931,-74.0100782"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6396,40,,B1,"1556 BENSON AVENUE, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,1800.0,2268.0,1930.0,1,B1,0,2023-09-25,"40.6085363,-74.0097365"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6396,164,,B9,"8738 16TH AVENUE, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,1993.0,2160.0,1960.0,1,B9,660000,2023-02-10,"40.6075276,-74.01042269999999"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6396,169,,B9,"8748 16TH AVENUE, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,1933.0,2160.0,1960.0,1,B9,0,2023-10-02,"40.6073099,-74.01065229999999"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6397,9,,S2,"1601 BATH AVE, NYC, BROOKLYN",,11214.0,2.0,1.0,3.0,1000.0,3720.0,1925.0,1,S2,0,2023-06-06,"40.6067282,-74.0105718"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6397,31,,B1,"8709 16TH AVENUE, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,2708.0,2120.0,1925.0,1,B1,1300000,2023-05-30,"40.6077217,-74.0094586"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6397,43,,B2,"1622 BENSON AVENUE, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,2833.0,2112.0,1910.0,1,B2,980000,2023-02-24,"40.6080354,-74.00887329999999"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6398,3,,S2,"1643 BATH AVENUE, NYC, BROOKLYN",,11214.0,2.0,1.0,3.0,4167.0,4000.0,1926.0,1,S2,1338000,2022-12-27,"40.6060544,-74.0092982"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6398,54,,B1,"122 BAY 14TH STREET, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,2167.0,2448.0,1925.0,1,B1,0,2023-03-03,"40.6067706,-74.0084148"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6402,40,,S2,"8736 18TH AVENUE, NYC, BROOKLYN",,11214.0,2.0,1.0,3.0,1933.0,3100.0,1905.0,1,S2,1650000,2023-01-11,"40.60471039999999,-74.00561379999999"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6406,35,,B1,"124 BAY 22ND STREET, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,1937.0,1920.0,1955.0,1,B1,0,2023-03-30,"40.6031662,-74.0025509"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6408,13,,B3,"127 BAY 23RD STREET, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,2034.0,1420.0,1920.0,1,B3,0,2023-11-04,"40.60242179999999,-74.0013993"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6408,32,,B2,"8720 20TH AVENUE, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,3852.0,2819.0,1899.0,1,B2,0,2023-06-26,"40.6025636,-74.00083939999999"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6409,10,,B1,"8735 20 AVE, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,1933.0,2125.0,1950.0,1,B1,0,2023-02-07,"40.60178459999999,-74.00084149999999"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6413,58,,B3,"124 BAY 29TH STREET, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,5800.0,2656.0,1910.0,1,B3,1250000,2023-02-24,"40.5999539,-73.9974421"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6424,7,,B9,"1409 CROPSEY AVENUE, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,1885.0,1765.0,1935.0,1,B9,0,2023-03-31,"40.607668,-74.0164592"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6424,14,,B9,"8831 14TH AVENUE, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2078.0,1802.0,1935.0,1,B9,0,2023-08-10,"40.6079984,-74.0162641"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6424,15,,B9,"8829 14TH AVENUE, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2078.0,1802.0,1935.0,1,B9,990000,2023-05-22,"40.6080241,-74.0161723"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6424,16,,B9,"8827 14TH AVENUE, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2368.0,1802.0,1935.0,1,B9,0,2023-01-19,"40.6080708,-74.0161609"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6425,36,,B1,"181 BAY 7TH STREET, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,1949.0,2125.0,1955.0,1,B1,1270000,2023-07-25,"40.6084217,-74.0146699"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6427,27,,B3,"8795 15TH AVENUE, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2900.0,2654.0,1920.0,1,B3,0,2023-10-04,"40.6073698,-74.01346389999999"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6427,29,,B3,"8791 15TH AVENUE, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,2900.0,1938.0,1920.0,1,B3,1220000,2023-01-12,"40.607389,-74.0133262"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6428,14,,B2,"227 BAY 10TH STREET, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,3867.0,2940.0,1920.0,1,B2,0,2023-06-08,"40.6063442,-74.0133262"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6428,28,,B3,"209 BAY 10TH STREET, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,3867.0,1616.0,1920.0,1,B3,1050000,2023-08-30,"40.6069176,-74.0127294"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6428,60,,B3,"216 BAY 11TH STREET, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,1990.0,1328.0,1925.0,1,B3,990000,2023-07-31,"40.6063258,-74.0127179"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6428,62,,B2,"220 BAY 11TH STREET, NYC, BROOKLYN",,11228.0,2.0,0.0,2.0,1990.0,1328.0,1925.0,1,B2,0,2023-06-01,"40.60624199999999,-74.0128206"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6429,53,,B1,"8796 16TH AVENUE, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,1933.0,3105.0,1920.0,1,B1,0,2023-05-17,"40.6062472,-74.01161619999999"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6431,50,,B3,"186 BAY 14TH STREET, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,2058.0,1953.0,1899.0,1,B3,0,2023-11-14,"40.605404,-74.0097296"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6431,103,,B1,"1645 CROPSEY AVENUE, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,1527.0,1537.0,1930.0,1,B1,0,2023-10-26,"40.6046211,-74.01078989999999"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6433,33,,S2,"1706 BATH AVE, NYC, BROOKLYN",,11214.0,2.0,1.0,3.0,1933.0,3816.0,1920.0,1,S2,1135000,2023-10-26,"40.6049279,-74.0083109"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6436,32,,B3,"1810 BATH AVENUE, NYC, BROOKLYN",,11214.0,2.0,0.0,2.0,2000.0,2640.0,1920.0,1,B3,900000,2023-08-31,"40.6035322,-74.0059694"
BROOKLYN,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6438,32,,S2,"1858 BATH AVENUE, NYC, BROOKLYN",,11214.0,2.0,1.0,3.0,1566.0,4180.0,1920.0,1,S2,1140000,2023-08-30,"40.6027855,-74.0045233"
